province,year,gdp_per_capita_CNY,population_persons
海南,2103,249087.8,6811504
宁夏,2103,247169.7,4865360
青海,2103,230461.3,4000407
西藏,2103,236633.8,2466467
广东,2104,395000.1,84639643
江苏,2104,435550.5,56925718
山东,2104,347115.5,68196675
浙江,2104,628581.2,43371016
河南,2104,341213.9,66745825
四川,2104,267227.6,56200293
福建,2104,406107.3,27901998
湖北,2104,346099.1,38790091
湖南,2104,289322.3,44627076
上海,2104,698463.1,16704928
安徽,2104,291599.6,40993234
河北,2104,244014.4,50114783
北京,2104,758805.0,14703292
陕西,2104,304725.4,26551901
江西,2104,261570.2,30353666
重庆,2104,358919.2,21527661
辽宁,2104,271305.2,28607273
云南,2104,238976.1,31710480
广西,2104,203350.8,33671814
山西,2104,232569.3,23455411
内蒙古,2104,332098.8,16154142
贵州,2104,212703.1,25900362
天津,2104,467177.8,9316339
黑龙江,2104,197884.6,21393323
新疆,2104,245559.5,17363184
吉林,2104,235315.1,16167576
甘肃,2104,165808.7,16805681
海南,2104,252495.9,6770634
宁夏,2104,250551.5,4836167
青海,2104,233614.6,3976404
西藏,2104,239871.5,2451668
广东,2105,400364.8,84131796
江苏,2105,441466.0,56584158
山东,2105,351829.9,67787487
浙江,2105,637118.4,43110785
河南,2105,345848.1,66345342
四川,2105,270857.0,55863085
福建,2105,411622.9,27734583
湖北,2105,350799.7,38557346
湖南,2105,293251.7,44359309
上海,2105,707949.4,16604696
安徽,2105,295560.0,40747270
河北,2105,247328.5,49814089
北京,2105,769110.8,14615070
陕西,2105,308864.0,26392587
江西,2105,265122.7,30171541
重庆,2105,363793.9,21398493
辽宁,2105,274990.0,28435626
云南,2105,242221.8,31520213
广西,2105,206112.6,33469780
山西,2105,235727.9,23314676
内蒙古,2105,336609.2,16057215
贵州,2105,215592.0,25744957
天津,2105,473522.8,9260440
黑龙江,2105,200572.2,21264961
新疆,2105,248894.6,17259003
吉林,2105,238511.1,16070568
甘肃,2105,168060.7,16704845
海南,2105,255925.2,6730010
宁夏,2105,253954.4,4807150
青海,2105,236787.4,3952545
西藏,2105,243129.3,2436958
广东,2106,405762.1,83626996
江苏,2106,447417.4,56244647
山东,2106,356572.9,67380755
浙江,2106,645707.4,42852116
河南,2106,350510.5,65947263
四川,2106,274508.4,55527901
福建,2106,417172.0,27568172
湖北,2106,355528.8,38325998
湖南,2106,297205.0,44093148
上海,2106,717493.2,16505066
安徽,2106,299544.5,40502782
河北,2106,250662.7,49515199
北京,2106,779479.1,14527378
陕西,2106,313027.8,26234229
江西,2106,268696.8,29990508
重庆,2106,368698.2,21270099
辽宁,2106,278697.1,28265009
云南,2106,245487.2,31331089
广西,2106,208891.2,33268957
山西,2106,238905.8,23174785
内蒙古,2106,341147.0,15960870
贵州,2106,218498.4,25590485
天津,2106,479906.4,9204876
黑龙江,2106,203276.1,21137369
新疆,2106,252249.9,17155447
吉林,2106,241726.5,15974143
甘肃,2106,170326.3,16604614
海南,2106,259375.3,6689629
宁夏,2106,257377.9,4778306
青海,2106,239979.6,3928830
西藏,2106,246406.9,2422336
广东,2107,411191.4,83125225
江苏,2107,453404.0,55907172
山东,2107,361344.0,66976463
浙江,2107,654347.2,42594998
河南,2107,355200.4,65551572
四川,2107,278181.4,55194727
福建,2107,422753.9,27402760
湖北,2107,360285.9,38096038
湖南,2107,301181.8,43828584
上海,2107,727093.6,16406034
安徽,2107,303552.5,40259761
河北,2107,254016.7,49218102
北京,2107,789908.9,14440212
陕西,2107,317216.3,26076820
江西,2107,272292.1,29810562
重庆,2107,373631.6,21142476
辽宁,2107,282426.2,28095416
云南,2107,248771.9,31143099
广西,2107,211686.3,33069340
山西,2107,242102.4,23035734
内蒙古,2107,345711.7,15865103
贵州,2107,221422.0,25436939
天津,2107,486327.7,9149646
黑龙江,2107,205996.1,21010542
新疆,2107,255625.2,17052512
吉林,2107,244960.9,15878297
甘肃,2107,172605.3,16504985
海南,2107,262845.8,6649490
宁夏,2107,260821.8,4749636
青海,2107,243190.6,3905256
西藏,2107,249703.9,2407802
广东,2108,416651.9,82626464
江苏,2108,459425.1,55571723
山东,2108,366142.6,66574596
浙江,2108,663036.8,42339424
河南,2108,359917.4,65158255
四川,2108,281875.6,54863553
福建,2108,428368.0,27238341
湖北,2108,365070.4,37867457
湖南,2108,305181.4,43565608
上海,2108,736749.2,16307596
安徽,2108,307583.6,40018198
河北,2108,257390.0,48922788
北京,2108,800398.7,14353570
陕西,2108,321428.8,25920357
江西,2108,275908.1,29631695
重庆,2108,378593.3,21015619
辽宁,2108,286176.8,27926840
云南,2108,252075.6,30956237
广西,2108,214497.4,32870920
山西,2108,245317.5,22897517
内蒙古,2108,350302.7,15769911
贵州,2108,224362.4,25284314
天津,2108,492786.0,9094747
黑龙江,2108,208731.6,20884476
新疆,2108,259019.8,16950195
吉林,2108,248213.9,15783025
甘肃,2108,174897.5,16405953
海南,2108,266336.4,6609593
宁夏,2108,264285.4,4721138
青海,2108,246420.1,3881824
西藏,2108,253020.0,2393354
广东,2109,422143.1,82130696
江苏,2109,465479.9,55238287
山东,2109,370968.0,66175141
浙江,2109,671775.1,42085383
河南,2109,364660.9,64767298
四川,2109,285590.5,54534365
福建,2109,434013.5,27074908
湖北,2109,369881.8,37640248
湖南,2109,309203.4,43304210
上海,2109,746459.0,16209749
安徽,2109,311637.3,39778084
河北,2109,260782.1,48629246
北京,2109,810947.3,14267447
陕西,2109,325665.0,25764832
江西,2109,279544.3,29453902
重庆,2109,383582.9,20889523
辽宁,2109,289948.4,27759276
云南,2109,255397.7,30770496
广西,2109,217324.3,32673691
山西,2109,248550.6,22760129
内蒙古,2109,354919.4,15675290
贵州,2109,227319.3,25132606
天津,2109,499280.6,9040177
黑龙江,2109,211482.5,20759167
新疆,2109,262433.5,16848492
吉林,2109,251485.2,15688325
甘肃,2109,177202.5,16307515
海南,2109,269846.5,6569934
宁夏,2109,267768.5,4692810
青海,2109,249667.7,3858533
西藏,2109,256354.6,2378994
广东,2110,427664.1,81637903
江苏,2110,471567.8,54906851
山东,2110,375819.8,65778083
浙江,2110,680560.9,41832866
河南,2110,369430.1,64378687
四川,2110,289325.6,54207153
福建,2110,439689.8,26912455
湖北,2110,374719.3,37414403
湖南,2110,313247.4,43044380
上海,2110,756221.6,16112488
安徽,2110,315713.1,39539411
河北,2110,264192.8,48337465
北京,2110,821553.3,14181840
陕西,2110,329924.3,25610240
江西,2110,283200.4,29277175
重庆,2110,388599.6,20764184
辽宁,2110,293740.5,27592717
云南,2110,258737.9,30585869
广西,2110,220166.6,32477645
山西,2110,251801.3,22623566
内蒙古,2110,359561.2,15581236
贵州,2110,230292.3,24981807
天津,2110,505810.4,8985935
黑龙江,2110,214248.4,20634610
新疆,2110,265865.7,16747399
吉林,2110,254774.2,15594193
甘肃,2110,179520.1,16209669
海南,2110,273375.7,6530514
宁夏,2110,271270.5,4664653
青海,2110,252933.0,3835381
西藏,2110,259707.3,2364720
广东,2111,433214.3,81148066
江苏,2111,477687.8,54577404
山东,2111,380697.1,65383407
浙江,2111,689393.2,41581864
河南,2111,374224.6,63992408
四川,2111,293080.5,53881904
福建,2111,445396.1,26750978
湖北,2111,379582.4,37189912
湖南,2111,317312.7,42786108
上海,2111,766035.8,16015812
安徽,2111,319810.4,39302170
河北,2111,267621.5,48047435
北京,2111,832215.5,14096748
陕西,2111,334206.0,25456575
江西,2111,286875.7,29101509
重庆,2111,393642.8,20639596
辽宁,2111,297552.6,27427158
云南,2111,262095.8,30402351
广西,2111,223023.9,32282776
山西,2111,255069.1,22487822
内蒙古,2111,364227.6,15487747
贵州,2111,233281.1,24831914
天津,2111,512374.8,8932019
黑龙江,2111,217029.0,20510800
新疆,2111,269316.1,16646913
吉林,2111,258080.7,15500627
甘肃,2111,181849.9,16112409
海南,2111,276923.5,6491330
宁夏,2111,274791.1,4636664
青海,2111,256215.6,3812368
西藏,2111,263077.8,2350531
广东,2112,438793.0,80661169
江苏,2112,483839.1,54249933
山东,2112,385599.5,64991100
浙江,2112,698270.8,41332368
河南,2112,379043.6,63608447
四川,2112,296854.6,53558607
福建,2112,451131.6,26590469
湖北,2112,384470.4,36966769
湖南,2112,321398.9,42529387
上海,2112,775900.4,15919715
安徽,2112,323928.7,39066353
河北,2112,271067.8,47759145
北京,2112,842932.2,14012166
陕西,2112,338509.7,25303833
江西,2112,290569.9,28926896
重庆,2112,398711.9,20515756
辽宁,2112,301384.3,27262592
云南,2112,265471.0,30219933
广西,2112,225895.9,32089075
山西,2112,258353.8,22352893
内蒙古,2112,368917.9,15394819
贵州,2112,236285.1,24682919
天津,2112,518972.9,8878426
黑龙江,2112,219823.7,20387733
新疆,2112,272784.2,16547030
吉林,2112,261404.1,15407621
甘肃,2112,184191.6,16015732
海南,2112,280489.6,6452381
宁夏,2112,278329.6,4608844
青海,2112,259515.0,3789494
西藏,2112,266465.5,2336428
广东,2113,444399.3,80177193
江苏,2113,490021.0,53924427
山东,2113,390526.2,64601146
浙江,2113,707192.5,41084369
河南,2113,383886.5,63226789
四川,2113,300647.4,53237249
福建,2113,456895.7,26430923
湖北,2113,389382.7,36744964
湖南,2113,325505.3,42274206
上海,2113,785813.9,15824195
安徽,2113,328067.5,38831951
河北,2113,274531.1,47472584
北京,2113,853702.2,13928091
陕西,2113,342834.8,25152007
江西,2113,294282.5,28753332
重庆,2113,403806.2,20392660
辽宁,2113,305235.0,27099013
云南,2113,268862.8,30038610
广西,2113,228782.1,31896537
山西,2113,261654.7,22218773
内蒙古,2113,373631.5,15302448
贵州,2113,239304.1,24534819
天津,2113,525603.7,8825154
黑龙江,2113,222632.4,20265404
新疆,2113,276269.5,16447746
吉林,2113,264744.0,15315174
甘肃,2113,186545.0,15919636
海南,2113,284073.3,6413666
宁夏,2113,281885.8,4581190
青海,2113,262830.7,3766756
西藏,2113,269870.1,2322409
广东,2114,450032.6,79696121
江苏,2114,496232.6,53600875
山东,2114,395476.6,64213532
浙江,2114,716157.0,40837858
河南,2114,388752.8,62847421
四川,2114,304458.5,52917820
福建,2114,462687.3,26272334
湖北,2114,394318.6,36524490
湖南,2114,329631.5,42020556
上海,2114,795775.0,15729248
安徽,2114,332226.1,38598955
河北,2114,278011.1,47187744
北京,2114,864523.8,13844521
陕西,2114,347180.6,25001092
江西,2114,298012.9,28580809
重庆,2114,408924.9,20270301
辽宁,2114,309104.3,26936416
云南,2114,272271.0,29858375
广西,2114,231682.2,31705155
山西,2114,264971.5,22085458
内蒙古,2114,378367.7,15210632
贵州,2114,242337.5,24387608
天津,2114,532266.3,8772202
黑龙江,2114,225454.5,20143810
新疆,2114,279771.6,16349057
吉林,2114,268099.9,15223281
甘肃,2114,188909.7,15824117
海南,2114,287674.3,6375184
宁夏,2114,285459.0,4553703
青海,2114,266162.4,3744156
西藏,2114,273291.0,2308474
广东,2115,455692.0,79217935
江苏,2115,502473.0,53279264
山东,2115,400450.0,63828244
浙江,2115,725163.0,40592827
河南,2115,393641.5,62470330
四川,2115,308287.2,52600307
福建,2115,468505.9,26114698
湖北,2115,399277.4,36305339
湖南,2115,333776.8,41768428
上海,2115,805782.3,15634871
安徽,2115,336404.0,38367356
河北,2115,281507.3,46904612
北京,2115,875395.7,13761452
陕西,2115,351546.6,24851083
江西,2115,301760.5,28409321
重庆,2115,414067.3,20148677
辽宁,2115,312991.4,26774795
云南,2115,275694.9,29679222
广西,2115,234595.7,31514920
山西,2115,268303.6,21952943
内蒙古,2115,383125.9,15119366
贵州,2115,245385.1,24241279
天津,2115,538959.9,8719568
黑龙江,2115,228289.7,20022945
新疆,2115,283289.8,16250961
吉林,2115,271471.4,15131940
甘肃,2115,191285.3,15729170
海南,2115,291292.0,6336932
宁夏,2115,289048.8,4526380
青海,2115,269509.5,3721690
西藏,2115,276727.8,2294623
广东,2116,461376.8,78742619
江苏,2116,508741.3,52959582
山东,2116,405445.5,63445267
浙江,2116,734209.4,40349265
河南,2116,398552.2,62095501
四川,2116,312133.1,52284699
福建,2116,474350.5,25958006
湖北,2116,404258.3,36087503
湖南,2116,337940.6,41517813
上海,2116,815834.4,15541060
安徽,2116,340600.7,38137148
河北,2116,285019.1,46623179
北京,2116,886316.2,13678882
陕西,2116,355932.1,24701974
江西,2116,305525.0,28238862
重庆,2116,419232.8,20027783
辽宁,2116,316896.0,26614143
云南,2116,279134.2,29501143
广西,2116,237522.3,31325827
山西,2116,271650.7,21821223
内蒙古,2116,387905.4,15028648
贵州,2116,248446.2,24095829
天津,2116,545683.4,8667250
黑龙江,2116,231137.6,19902805
新疆,2116,286823.9,16153454
吉林,2116,274858.0,15041146
甘肃,2116,193671.6,15634793
海南,2116,294925.8,6298910
宁夏,2116,292654.7,4499221
青海,2116,272871.7,3699360
西藏,2116,280180.0,2280855
广东,2117,467086.0,78270154
江苏,2117,515036.7,52641819
山东,2117,410462.7,63064588
浙江,2117,743294.8,40107165
河南,2117,403484.0,61722921
四川,2117,315995.5,51970985
福建,2117,480220.3,25802255
湖北,2117,409260.8,35870974
湖南,2117,342122.4,41268701
上海,2117,825929.8,15447812
安徽,2117,344815.4,37908321
河北,2117,288546.0,46343435
北京,2117,897283.8,13596807
陕西,2117,360336.6,24553759
江西,2117,309305.7,28069425
重庆,2117,424420.5,19907614
辽宁,2117,320817.4,26454455
云南,2117,282588.3,29324133
广西,2117,240461.5,31137869
山西,2117,275012.2,21690293
内蒙古,2117,392705.5,14938475
贵州,2117,251520.6,23951251
天津,2117,552435.9,8615245
黑龙江,2117,233997.8,19783386
新疆,2117,290373.1,16056531
吉林,2117,278259.2,14950898
甘肃,2117,196068.2,15540983
海南,2117,298575.4,6261115
宁夏,2117,296276.1,4472225
青海,2117,276248.3,3677163
西藏,2117,283647.0,2267170
广东,2118,472818.9,77800525
江苏,2118,521358.1,52325962
山东,2118,415500.6,62686194
浙江,2118,752417.8,39866518
河南,2118,408436.3,61352576
四川,2118,319874.0,51659153
福建,2118,486114.4,25647439
湖北,2118,414284.0,35655744
湖南,2118,346321.5,41021085
上海,2118,836067.1,15355123
安徽,2118,349047.6,37680867
河北,2118,292087.5,46065369
北京,2118,908296.9,13515225
陕西,2118,364759.2,24406434
江西,2118,313102.0,27901006
重庆,2118,429629.8,19788166
辽宁,2118,324755.0,26295725
云南,2118,286056.7,29148185
广西,2118,243412.9,30951038
山西,2118,278387.7,21560149
内蒙古,2118,397525.4,14848842
贵州,2118,254607.7,23807541
天津,2118,559216.3,8563553
黑龙江,2118,236869.8,19664683
新疆,2118,293937.1,15960190
吉林,2118,281674.5,14861191
甘肃,2118,198474.7,15447735
海南,2118,302240.0,6223548
宁夏,2118,299912.5,4445391
青海,2118,279638.9,3655100
西藏,2118,287128.4,2253567
广东,2119,478574.6,77333713
江苏,2119,527704.7,52012000
山东,2119,420558.5,62310070
浙江,2119,761577.1,39627314
河南,2119,413408.3,60984454
四川,2119,323767.9,51349193
福建,2119,492031.9,25493552
湖北,2119,419327.1,35441806
湖南,2119,350537.4,40774954
上海,2119,846244.7,15262991
安徽,2119,353296.6,37454777
河北,2119,295643.2,45788972
北京,2119,919353.7,13434132
陕西,2119,369199.5,24259993
江西,2119,316913.5,27733596
重庆,2119,434859.7,19669435
辽宁,2119,328708.3,26137948
云南,2119,289538.9,28973293
广西,2119,246376.0,30765328
山西,2119,281776.5,21430785
内蒙古,2119,402364.6,14759748
贵州,2119,257707.1,23664693
天津,2119,566023.8,8512170
黑龙江,2119,239753.3,19546693
新疆,2119,297515.2,15864427
吉林,2119,285103.4,14772022
甘肃,2119,200890.7,15355047
海南,2119,305919.2,6186206
宁夏,2119,303563.4,4418719
青海,2119,283043.0,3633169
西藏,2119,290623.7,2240045
广东,2120,484352.2,76869702
江苏,2120,534075.4,51699923
山东,2120,425635.8,61936202
浙江,2120,770771.3,39389546
河南,2120,418399.1,60618541
四川,2120,327676.6,51041092
福建,2120,497972.0,25340587
湖北,2120,424389.4,35229151
湖南,2120,354769.2,40530299
上海,2120,856461.0,15171411
安徽,2120,357561.8,37230045
河北,2120,299212.3,45514233
北京,2120,930452.7,13353526
陕西,2120,373656.7,24114430
江西,2120,320739.4,27567192
重庆,2120,440109.6,19551416
辽宁,2120,332676.6,25981117
云南,2120,293034.4,28799450
广西,2120,249350.4,30580733
山西,2120,285178.3,21302198
内蒙古,2120,407222.1,14671187
贵州,2120,260818.3,23522702
天津,2120,572857.1,8461096
黑龙江,2120,242647.7,19429410
新疆,2120,301107.0,15769239
吉林,2120,288545.3,14683388
甘肃,2120,203316.0,15262915
海南,2120,309612.4,6149088
宁夏,2120,307228.2,4392206
青海,2120,286460.0,3611369
西藏,2120,294132.3,2226604
广东,2121,489254.0,76553615
江苏,2121,539480.4,51487333
山东,2121,429943.3,61681521
浙江,2121,778571.7,39227576
河南,2121,422633.5,60369278
四川,2121,330992.7,50831211
福建,2121,503011.6,25236387
湖北,2121,428684.4,35084289
湖南,2121,358359.6,40363639
上海,2121,865128.6,15109026
安徽,2121,361180.4,37076955
河北,2121,302240.4,45327079
北京,2121,939869.1,13298616
陕西,2121,377438.2,24015272
江西,2121,323985.4,27453836
重庆,2121,444563.6,19471021
辽宁,2121,336043.4,25874283
云南,2121,296000.0,28681027
广西,2121,251873.9,30454985
山西,2121,288064.4,21214604
内蒙古,2121,411343.3,14610860
贵州,2121,263457.8,23425977
天津,2121,578654.6,8426305
黑龙江,2121,245103.4,19349517
新疆,2121,304154.3,15704396
吉林,2121,291465.4,14623010
甘肃,2121,205373.6,15200154
海南,2121,312745.8,6123803
宁夏,2121,310337.4,4374145
青海,2121,289359.1,3596519
西藏,2121,297109.0,2217449
广东,2122,494189.0,76238827
江苏,2122,544922.1,51275618
山东,2122,434280.1,61427888
浙江,2122,786425.0,39066273
河南,2122,426896.5,60121040
四川,2122,334331.4,50622194
福建,2122,508085.4,25132616
湖北,2122,433008.4,34940023
湖南,2122,361974.3,40197664
上海,2122,873855.0,15046898
安徽,2122,364823.5,36924495
河北,2122,305289.1,45140694
北京,2122,949349.4,13243932
陕西,2122,381245.3,23916521
江西,2122,327253.3,27340946
重庆,2122,449047.8,19390956
辽宁,2122,339433.0,25767889
云南,2122,298985.7,28563091
广西,2122,254414.5,30329755
山西,2122,290970.0,21127370
内蒙古,2122,415492.5,14550780
贵州,2122,266115.3,23329650
天津,2122,584491.3,8391656
黑龙江,2122,247575.7,19269952
新疆,2122,307222.2,15639820
吉林,2122,294405.4,14562881
甘肃,2122,207445.2,15137651
海南,2122,315900.4,6098622
宁夏,2122,313467.8,4356159
青海,2122,292277.8,3581730
西藏,2122,300105.8,2208330
广东,2123,499157.2,75925334
江苏,2123,550400.3,51064773
山东,2123,438646.0,61175297
浙江,2123,794331.2,38905633
河南,2123,431188.2,59873823
四川,2123,337692.5,50414036
福建,2123,513193.3,25029271
湖北,2123,437361.6,34796350
湖南,2123,365613.3,40032372
上海,2123,882640.1,14985025
安徽,2123,368491.2,36772662
河北,2123,308358.3,44955076
北京,2123,958893.5,13189474
陕西,2123,385078.1,23818177
江西,2123,330543.3,27228520
重庆,2123,453562.3,19311221
辽宁,2123,342845.4,25661931
云南,2123,301991.5,28445639
广西,2123,256972.2,30205039
山西,2123,293895.2,21040494
内蒙古,2123,419669.6,14490947
贵州,2123,268790.6,23233719
天津,2123,590367.4,8357149
黑龙江,2123,250064.6,19190714
新疆,2123,310310.8,15575509
吉林,2123,297365.2,14502998
甘肃,2123,209530.7,15075406
海南,2123,319076.2,6073545
宁夏,2123,316619.1,4338246
青海,2123,295216.1,3567002
西藏,2123,303122.9,2199250
广东,2124,504158.7,75613130
江苏,2124,555915.3,50854796
山东,2124,443041.2,60923745
浙江,2124,802290.3,38745654
河南,2124,435508.6,59627623
四川,2124,341076.2,50206734
福建,2124,518335.5,24926351
湖北,2124,441743.9,34653268
湖南,2124,369276.7,39867759
上海,2124,891484.1,14923407
安徽,2124,372183.5,36621453
河北,2124,311448.0,44770222
北京,2124,968501.4,13135239
陕西,2124,388936.5,23720237
江西,2124,333855.3,27116557
重庆,2124,458106.9,19231814
辽宁,2124,346280.7,25556410
云南,2124,305017.4,28328671
广西,2124,259547.0,30080837
山西,2124,296840.0,20953976
内蒙古,2124,423874.6,14431361
贵州,2124,271483.8,23138182
天津,2124,596282.8,8322785
黑龙江,2124,252570.2,19111802
新疆,2124,313420.1,15511463
吉林,2124,300344.7,14443362
甘肃,2124,211630.1,15013416
海南,2124,322273.3,6048570
宁夏,2124,319791.6,4320407
青海,2124,298174.2,3552335
西藏,2124,306160.2,2190207
广东,2125,509193.4,75302210
江苏,2125,561466.9,50645681
山东,2125,447465.6,60673227
浙江,2125,810302.2,38586332
河南,2125,439857.8,59382435
四川,2125,344482.3,50000285
福建,2125,523511.8,24823854
湖北,2125,446155.3,34510774
湖南,2125,372964.5,39703824
上海,2125,900386.8,14862042
安徽,2125,375900.2,36470866
河北,2125,314558.2,44586127
北京,2125,978173.3,13081227
陕西,2125,392820.6,23622699
江西,2125,337189.3,27005054
重庆,2125,462681.7,19152733
辽宁,2125,349738.8,25451322
云南,2125,308063.4,28212184
广西,2125,262138.9,29957145
山西,2125,299804.4,20867813
内蒙古,2125,428107.6,14372019
贵州,2125,274195.0,23043038
天津,2125,602237.5,8288562
黑龙江,2125,255092.5,19033215
新疆,2125,316550.0,15447680
吉林,2125,303344.1,14383971
甘肃,2125,213743.6,14951681
海南,2125,325491.7,6023699
宁夏,2125,322985.2,4302642
青海,2125,301151.8,3537728
西藏,2125,309217.6,2181200
广东,2126,514261.4,74992568
江苏,2126,567055.1,50437427
山东,2126,451919.2,60423740
浙江,2126,818367.1,38427665
河南,2126,444235.7,59138255
四川,2126,347910.9,49794684
福建,2126,528722.2,24721778
湖北,2126,450595.9,34368866
湖南,2126,376676.6,39540562
上海,2126,909348.3,14800930
安徽,2126,379641.5,36320899
河北,2126,317689.0,44402790
北京,2126,987908.9,13027437
陕西,2126,396730.3,23525563
江西,2126,340545.4,26894010
重庆,2126,467286.8,19073977
辽宁,2126,353219.7,25346667
云南,2126,311129.6,28096176
广西,2126,264748.0,29833961
山西,2126,302788.3,20782005
内蒙古,2126,432368.5,14312922
贵州,2126,276924.0,22948285
天津,2126,608231.6,8254479
黑龙江,2126,257631.4,18954950
新疆,2126,319700.6,15384159
吉林,2126,306363.2,14324824
甘肃,2126,215870.9,14890200
海南,2126,328731.3,5998929
宁夏,2126,326199.8,4284950
青海,2126,304149.2,3523181
西藏,2126,312295.2,2172231
广东,2127,519362.6,74684200
江苏,2127,572680.0,50230029
山东,2127,456401.9,60175278
浙江,2127,826484.9,38269651
河南,2127,448642.2,58895079
四川,2127,351362.0,49589929
福建,2127,533966.9,24620123
湖北,2127,455065.5,34227542
湖南,2127,380413.0,39377972
上海,2127,918368.5,14740069
安徽,2127,383407.4,36171548
河北,2127,320840.3,44220206
北京,2127,997708.5,12973868
陕西,2127,400665.7,23428826
江西,2127,343923.4,26783422
重庆,2127,471922.0,18995545
辽宁,2127,356723.5,25242442
云南,2127,314215.8,27980645
广西,2127,267374.1,29711284
山西,2127,305791.8,20696550
内蒙古,2127,436657.3,14254067
贵州,2127,279671.0,22853922
天津,2127,614264.9,8220537
黑龙江,2127,260187.0,18877008
新疆,2127,322871.9,15320900
吉林,2127,309402.2,14265921
甘肃,2127,218012.2,14828971
海南,2127,331992.1,5974262
宁夏,2127,329435.6,4267330
青海,2127,307166.2,3508693
西藏,2127,315393.0,2163299
广东,2128,524497.0,74377099
江苏,2128,578341.5,50023483
山东,2128,460913.9,59927838
浙江,2128,834655.5,38112287
河南,2128,453077.5,58652903
四川,2128,354835.5,49386016
福建,2128,539245.6,24518885
湖北,2128,459564.3,34086798
湖南,2128,384173.7,39216050
上海,2128,927447.4,14679458
安徽,2128,387197.7,36022811
河北,2128,324012.1,44038373
北京,2128,1007571.8,12920520
陕西,2128,404626.6,23332487
江西,2128,347323.4,26673289
重庆,2128,476587.4,18917435
辽宁,2128,360250.0,25138645
云南,2128,317322.1,27865589
广西,2128,270017.4,29589112
山西,2128,308814.8,20611446
内蒙古,2128,440974.1,14195455
贵州,2128,282435.8,22759947
天津,2128,620337.5,8186734
黑龙江,2128,262759.2,18799386
新疆,2128,326063.8,15257900
吉林,2128,312460.9,14207260
甘肃,2128,220167.5,14767995
海南,2128,335274.2,5949696
宁夏,2128,332692.3,4249783
青海,2128,310202.8,3494266
西藏,2128,318511.0,2154404
广东,2129,529664.6,74071261
江苏,2129,584039.6,49817788
山东,2129,465455.1,59681416
浙江,2129,842878.9,37955570
河南,2129,457541.5,58411723
四川,2129,358331.5,49182941
福建,2129,544558.6,24418064
湖北,2129,464092.2,33946634
湖南,2129,387958.8,39054794
上海,2129,936585.1,14619096
安徽,2129,391012.6,35874685
河北,2129,327204.4,43857288
北京,2129,1017498.9,12867391
陕西,2129,408613.2,23236544
江西,2129,350745.4,26563608
重庆,2129,481283.0,18839647
辽宁,2129,363799.4,25035275
云南,2129,320448.5,27751006
广西,2129,272677.7,29467442
山西,2129,311857.4,20526692
内蒙古,2129,445318.8,14137083
贵州,2129,285218.5,22666359
天津,2129,626449.3,8153070
黑龙江,2129,265348.0,18722083
新疆,2129,329276.3,15195160
吉林,2129,315539.4,14148839
甘肃,2129,222336.7,14707269
海南,2129,338577.5,5925231
宁夏,2129,335970.2,4232308
青海,2129,313259.1,3479897
西藏,2129,321649.1,2145545
广东,2130,534865.4,73766681
江苏,2130,589774.3,49612937
山东,2130,470025.4,59436006
浙江,2130,851155.2,37799497
河南,2130,462034.1,58171535
四川,2130,361850.0,48980702
福建,2130,549905.6,24317657
湖北,2130,468649.1,33807046
湖南,2130,391768.2,38894201
上海,2130,945781.5,14558982
安徽,2130,394851.9,35727169
河北,2130,330417.2,43676947
北京,2130,1027489.7,12814480
陕西,2130,412625.4,23140996
江西,2130,354189.4,26454379
重庆,2130,486008.7,18762179
辽宁,2130,367371.5,24932330
云南,2130,323595.0,27636894
广西,2130,275355.2,29346272
山西,2130,314919.6,20442286
内蒙古,2130,449691.4,14078952
贵州,2130,288019.0,22573155
天津,2130,632600.5,8119545
黑龙江,2130,267953.5,18645098
新疆,2130,332509.5,15132678
吉林,2130,318637.7,14090660
甘肃,2130,224519.8,14646793
海南,2130,341902.0,5900866
宁夏,2130,339269.1,4214904
青海,2130,316335.0,3465588
西藏,2130,324807.4,2136722
广东,2131,540099.4,73463354
江苏,2131,595545.5,49408930
山东,2131,474624.9,59191606
浙江,2131,859484.2,37644066
河南,2131,466555.3,57932334
四川,2131,365390.9,48779294
福建,2131,555286.7,24217663
湖北,2131,473235.1,33668032
湖南,2131,395601.9,38734269
上海,2131,955036.5,14499116
安徽,2131,398715.8,35580259
河北,2131,333650.6,43497348
北京,2131,1037544.3,12761787
陕西,2131,416663.2,23045841
江西,2131,357655.3,26345599
重庆,2131,490764.6,18685029
辽宁,2131,370966.5,24829809
云南,2131,326761.6,27523252
广西,2131,278049.7,29225600
山西,2131,318001.2,20358228
内蒙古,2131,454091.9,14021059
贵州,2131,290837.5,22480334
天津,2131,638790.8,8086158
黑龙江,2131,270575.5,18568430
新疆,2131,335763.3,15070452
吉林,2131,321755.8,14032719
甘肃,2131,226716.9,14586565
海南,2131,345247.7,5876602
宁夏,2131,342589.0,4197573
青海,2131,319430.5,3451338
西藏,2131,327985.8,2127936
广东,2132,545366.5,73161273
江苏,2132,601353.3,49205761
山东,2132,479253.4,58948211
浙江,2132,867866.0,37489274
河南,2132,471105.2,57694117
四川,2132,368954.2,48578714
福建,2132,560701.9,24118080
湖北,2132,477850.1,33529589
湖南,2132,399459.8,38574994
上海,2132,964350.1,14439496
安徽,2132,402604.1,35433954
河北,2132,336904.4,43318487
北京,2132,1047662.5,12709311
陕西,2132,420726.5,22951076
江西,2132,361143.2,26237266
